error_event_id,error_type_id,user_id,session_id,event_id,product_id,occurred_at,message,stack_trace,http_status_code,client_info_json
645,1,165,688,8238,5,2025-02-15 15:02:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
646,4,97,399,4788,3,2025-02-21 14:02:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
647,2,53,230,2770,4,2025-02-20 16:24:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
648,4,45,197,2390,5,2025-01-13 09:07:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
649,1,31,127,1577,2,2025-02-04 15:05:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
650,1,56,240,2877,2,2025-01-25 15:03:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
651,1,7,27,319,2,2025-02-16 11:41:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
652,2,111,465,5590,5,2025-01-01 20:11:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
653,2,146,617,7404,5,2025-01-29 19:20:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
654,4,114,485,5842,4,2025-02-11 19:19:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
655,2,77,329,3937,1,2025-01-09 08:29:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
656,1,79,340,4093,1,2025-01-23 15:24:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
657,1,44,190,2305,5,2025-02-24 21:03:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
658,4,51,224,2690,2,2025-02-13 17:11:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
659,4,108,451,5427,1,2025-02-24 10:03:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
660,3,92,378,4541,3,2025-01-23 14:23:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
661,3,34,141,1741,3,2025-02-08 17:24:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
662,4,59,254,3064,4,2025-01-22 10:16:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
663,2,69,295,3527,2,2025-01-15 17:33:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
664,4,109,453,5447,5,2025-01-05 08:20:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
665,3,96,393,4717,5,2025-01-07 14:20:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
666,2,157,661,7915,3,2025-01-16 21:11:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
667,3,44,192,2338,2,2025-02-01 19:17:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
668,4,89,370,4451,4,2025-02-28 20:45:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
669,1,38,160,1964,5,2025-02-12 13:08:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
670,4,7,24,275,1,2025-01-29 12:05:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
671,3,121,513,6174,5,2025-02-12 14:12:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
672,4,83,352,4223,3,2025-01-13 11:18:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
673,3,13,60,766,5,2025-02-03 15:12:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
674,2,14,68,873,2,2025-01-28 19:13:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
675,4,51,224,2689,2,2025-02-13 17:08:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
676,4,46,206,2488,4,2025-02-20 14:21:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
677,4,39,162,1982,1,2025-01-21 10:04:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
678,3,118,499,6018,5,2025-01-31 21:04:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
679,4,155,648,7752,4,2025-02-12 20:18:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
680,2,147,623,7459,1,2025-02-22 17:28:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
681,2,165,685,8210,4,2025-01-13 10:18:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
682,2,78,335,4008,3,2025-02-24 18:08:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
683,1,119,505,6095,3,2025-01-23 18:28:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
684,2,132,556,6687,5,2025-02-09 08:47:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
685,3,29,117,1442,4,2025-01-01 14:24:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
686,3,45,200,2413,4,2025-01-23 20:08:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
687,1,93,386,4618,5,2025-01-03 19:19:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
688,1,38,157,1922,4,2025-02-14 09:12:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
689,4,104,433,5211,3,2025-02-01 13:38:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
690,1,76,326,3899,1,2025-01-16 19:41:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
691,2,43,186,2255,2,2025-02-04 15:32:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
692,4,131,549,6592,5,2025-02-10 08:31:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
693,1,101,418,5020,4,2025-01-25 11:37:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
694,2,55,239,2869,5,2025-01-15 13:04:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
695,2,16,72,922,3,2025-01-15 10:15:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
696,1,99,407,4886,3,2025-02-21 16:25:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
697,2,88,366,4399,4,2025-02-10 20:26:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
698,1,199,814,9665,2,2025-01-10 09:22:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
699,4,119,503,6061,2,2025-02-23 08:20:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
700,2,43,184,2222,4,2025-01-19 12:08:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
701,2,13,61,783,5,2025-01-19 15:34:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
702,4,32,129,1596,4,2025-01-15 18:24:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
703,2,173,716,8612,4,2025-02-11 17:14:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
704,2,9,38,475,1,2025-01-24 10:31:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
705,2,49,219,2639,5,2025-02-14 13:15:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
706,4,186,757,9029,4,2025-02-25 09:11:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
707,3,167,693,8311,3,2025-01-25 11:12:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
708,3,61,260,3133,1,2025-01-21 10:25:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
709,2,193,791,9381,3,2025-02-28 11:06:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
710,2,146,618,7408,1,2025-01-31 14:06:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
711,1,30,126,1559,3,2025-01-29 16:03:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
712,4,144,609,7304,5,2025-01-16 21:02:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
713,2,157,657,7860,3,2025-02-15 17:11:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
714,4,49,221,2664,3,2025-02-06 11:18:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
715,3,72,301,3606,5,2025-02-16 18:44:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
716,4,95,392,4706,3,2025-01-17 13:30:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
717,1,45,201,2424,1,2025-02-06 15:03:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
718,3,137,574,6877,3,2025-01-01 16:12:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
719,2,30,123,1531,5,2025-01-13 16:22:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
720,2,99,405,4851,2,2025-01-10 18:04:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
721,4,56,242,2911,4,2025-02-12 10:29:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
722,2,107,445,5341,3,2025-02-25 18:28:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
723,2,10,49,625,3,2025-01-11 21:39:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
724,1,102,421,5047,3,2025-01-05 16:02:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
725,1,44,187,2273,4,2025-01-10 13:35:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
726,4,141,594,7131,1,2025-01-04 11:03:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
727,3,113,481,5796,5,2025-02-25 16:42:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
728,1,193,791,9380,4,2025-02-28 11:03:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
729,2,11,53,669,3,2025-02-18 20:17:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
730,1,123,519,6272,5,2025-01-08 15:12:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
731,3,28,111,1370,4,2025-01-01 14:20:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
732,4,108,451,5429,1,2025-02-24 10:08:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
733,4,10,46,583,2,2025-01-25 08:36:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
734,1,172,713,8567,4,2025-02-20 16:08:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
735,2,108,448,5378,4,2025-02-06 19:13:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
736,2,147,620,7435,1,2025-02-08 12:35:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
737,2,116,492,5929,4,2025-02-06 13:30:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
738,4,61,258,3115,2,2025-02-08 13:21:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
739,2,103,429,5163,1,2025-02-28 10:15:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
740,3,2,6,77,1,2025-01-03 17:43:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
741,4,132,555,6659,4,2025-02-25 18:19:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
742,3,187,764,9112,5,2025-03-01 10:38:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
743,1,192,789,9350,1,2025-01-18 14:08:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
744,3,21,85,1079,1,2025-01-17 19:36:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
745,1,10,47,593,4,2025-02-26 15:09:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
746,1,188,768,9141,3,2025-01-21 12:01:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
747,2,30,120,1489,4,2025-02-02 16:43:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
748,4,33,137,1692,3,2025-01-20 11:11:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
749,1,12,56,706,1,2025-02-03 19:09:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
750,3,139,587,7045,2,2025-01-03 13:19:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
751,3,106,438,5258,2,2025-01-25 19:30:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
752,2,70,296,3544,1,2025-02-12 09:26:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
753,4,119,504,6073,1,2025-02-01 18:15:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
754,4,42,174,2111,3,2025-01-07 12:10:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
755,3,126,529,6364,1,2025-02-08 11:04:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
756,3,124,524,6311,5,2025-02-17 19:09:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
757,1,150,634,7584,3,2025-02-05 13:19:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
758,3,159,667,7996,4,2025-02-19 16:30:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
759,3,107,445,5333,3,2025-02-25 18:11:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
760,1,37,153,1881,5,2025-02-26 14:34:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
761,1,158,665,7959,3,2025-02-17 20:16:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
762,4,45,200,2421,5,2025-01-23 20:27:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
763,2,149,627,7504,1,2025-02-23 20:27:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
764,3,165,687,8230,5,2025-01-24 08:04:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
765,4,120,510,6142,2,2025-02-25 17:01:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
766,1,107,444,5326,5,2025-02-28 20:10:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
767,4,38,158,1942,3,2025-01-09 08:16:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
768,2,38,157,1920,3,2025-02-14 09:06:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
769,3,138,580,6946,1,2025-01-05 17:16:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
770,1,155,649,7776,3,2025-02-21 12:43:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
771,1,155,652,7811,4,2025-01-19 14:26:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
772,3,36,147,1794,5,2025-02-02 18:07:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
773,4,52,228,2738,4,2025-01-11 11:07:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
774,4,109,454,5461,4,2025-01-23 16:05:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
775,4,120,510,6148,1,2025-02-25 17:18:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
776,4,155,649,7767,1,2025-02-21 12:18:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
777,2,83,352,4227,4,2025-01-13 11:27:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
778,1,93,386,4615,5,2025-01-03 19:09:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
779,3,1,2,11,2,2025-01-22 19:02:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
780,1,32,131,1624,5,2025-02-24 12:06:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
781,1,59,253,3045,4,2025-01-02 19:05:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
782,1,2,7,94,2,2025-01-23 14:39:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
783,2,73,307,3663,1,2025-02-11 19:07:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
784,3,172,714,8583,4,2025-01-16 19:03:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
785,2,44,189,2304,4,2025-02-18 11:26:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
786,4,25,100,1246,5,2025-02-08 17:05:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
787,1,44,192,2336,4,2025-02-01 19:13:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
788,1,184,750,8960,3,2025-02-24 09:43:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
789,2,102,420,5034,5,2025-01-11 12:06:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
790,4,178,733,8790,3,2025-01-25 14:27:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
791,3,111,467,5613,4,2025-02-18 12:14:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
792,3,147,621,7436,1,2025-01-21 11:01:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
793,4,55,238,2863,4,2025-02-15 11:20:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
794,1,166,690,8281,4,2025-01-14 19:35:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
795,4,93,386,4619,4,2025-01-03 19:23:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
796,1,141,591,7101,3,2025-01-06 17:01:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
797,3,121,513,6181,3,2025-02-12 14:35:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
798,4,96,393,4711,5,2025-01-07 14:06:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
799,3,140,588,7062,2,2025-02-13 10:29:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
800,3,191,782,9295,5,2025-01-27 19:11:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
801,3,91,376,4510,1,2025-01-30 13:02:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
802,2,111,469,5631,3,2025-01-07 17:06:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
803,1,30,119,1473,5,2025-01-28 09:29:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
804,3,189,774,9216,5,2025-02-02 14:34:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
805,2,91,376,4522,2,2025-01-30 13:36:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
806,1,85,358,4295,1,2025-01-14 17:16:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
807,1,185,754,8998,1,2025-01-07 08:08:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
808,2,160,672,8060,4,2025-01-01 17:26:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
809,4,60,257,3108,4,2025-01-11 21:31:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
810,1,83,352,4221,5,2025-01-13 11:12:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
811,4,62,261,3143,4,2025-02-25 21:08:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
812,4,99,406,4871,1,2025-01-11 17:21:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
813,2,49,221,2665,5,2025-02-06 11:19:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
814,2,86,360,4314,2,2025-01-01 11:14:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
815,2,69,294,3510,1,2025-01-17 16:14:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
816,2,99,408,4904,2,2025-01-25 10:33:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
817,2,142,600,7214,3,2025-01-30 14:08:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
818,1,117,498,6015,5,2025-02-28 12:27:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
819,3,130,546,6562,2,2025-01-14 16:20:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
820,2,160,670,8029,5,2025-02-10 11:12:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
821,4,167,697,8374,5,2025-02-23 20:22:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
822,3,159,668,8015,5,2025-02-19 11:50:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
823,1,74,311,3708,5,2025-02-18 12:01:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
824,4,96,397,4766,5,2025-01-01 10:10:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
825,1,116,489,5897,3,2025-01-13 18:08:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
826,2,94,389,4657,5,2025-02-14 11:34:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
827,2,30,121,1497,4,2025-01-13 16:17:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
828,3,139,585,7016,2,2025-02-17 21:39:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
829,2,144,609,7311,5,2025-01-16 21:16:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
830,1,126,530,6378,2,2025-01-17 08:24:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
831,1,183,747,8930,3,2025-01-25 13:24:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
832,3,38,159,1955,5,2025-01-26 11:30:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
833,3,92,377,4528,4,2025-01-26 21:18:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
834,1,104,430,5172,2,2025-01-29 13:03:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
835,4,145,613,7354,3,2025-02-05 21:15:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
836,2,3,9,108,3,2025-02-16 12:12:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
837,2,108,447,5364,1,2025-03-01 13:33:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
838,2,92,385,4609,1,2025-03-01 15:18:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
839,3,95,392,4702,2,2025-01-17 13:19:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
840,3,188,768,9143,2,2025-01-21 12:06:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
841,4,183,747,8934,4,2025-01-25 13:32:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
842,4,100,410,4921,4,2025-02-26 08:20:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
843,2,109,453,5453,1,2025-01-05 08:31:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
844,4,102,422,5068,4,2025-02-28 08:19:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
845,3,121,514,6196,3,2025-02-17 18:18:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
846,1,44,188,2292,2,2025-01-08 15:51:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
847,4,129,544,6537,4,2025-01-31 12:04:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
848,2,157,660,7898,3,2025-01-14 21:03:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
849,2,12,55,701,2,2025-01-03 18:45:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
850,1,169,702,8444,2,2025-01-06 14:19:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
851,2,24,97,1221,1,2025-01-07 19:16:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
852,2,142,601,7229,4,2025-02-17 09:26:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
853,4,178,730,8754,2,2025-01-16 11:03:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
854,2,110,464,5584,1,2025-02-24 13:08:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
855,4,149,627,7496,5,2025-02-23 20:04:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
856,3,171,710,8522,5,2025-02-09 10:13:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
857,2,138,581,6968,1,2025-01-18 11:33:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
858,4,1,3,34,4,2025-01-30 14:30:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
859,4,102,420,5041,2,2025-01-11 12:30:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
